sender_account,receiver_account,transaction_count,total_amount,average_amount
ACC100855,ACC100873,1,739.34,739.34
ACC100855,ACC100908,1,1353.9,1353.9
ACC100856,ACC100034,1,339.31,339.31
ACC100856,ACC100247,1,883.13,883.13
ACC100856,ACC100325,1,644.41,644.41
ACC100856,ACC100479,1,948.47,948.47
ACC100856,ACC100500,1,865.28,865.28
ACC100856,ACC100511,1,1362.42,1362.42
ACC100856,ACC100536,1,1867.07,1867.07
ACC100856,ACC100548,1,249.26,249.26
ACC100856,ACC100757,1,464.41,464.41
ACC100856,ACC100838,1,677.27,677.27
ACC100856,ACC100880,1,4234.09,4234.09
ACC100857,ACC100100,1,1356.82,1356.82
ACC100857,ACC100209,1,852.06,852.06
ACC100857,ACC100224,1,1893.29,1893.29
ACC100857,ACC100294,1,941.08,941.08
ACC100857,ACC100375,1,593.63,593.63
ACC100857,ACC100542,1,1052.64,1052.64
ACC100857,ACC100611,1,675.84,675.84
ACC100857,ACC100871,1,2224.29,2224.29
ACC100857,ACC100968,1,1589.48,1589.48
ACC100858,ACC100227,1,97.55,97.55
ACC100858,ACC100408,1,2448.69,2448.69
ACC100858,ACC100434,1,1472.74,1472.74
ACC100858,ACC100520,1,3550.02,3550.02
ACC100858,ACC100534,1,7712.22,7712.22
ACC100858,ACC100640,1,395.55,395.55
ACC100858,ACC100671,1,688.05,688.05
ACC100858,ACC100821,1,243.6,243.6
ACC100858,ACC100866,1,431.71,431.71
ACC100858,ACC100912,1,2185.59,2185.59
ACC100858,ACC100997,1,2515.09,2515.09
ACC100859,ACC100054,1,3154.42,3154.42
ACC100859,ACC100063,1,784.15,784.15
ACC100859,ACC100219,1,4241.98,4241.98
ACC100859,ACC100236,1,1115.81,1115.81
ACC100859,ACC100354,1,1094.21,1094.21
ACC100859,ACC100423,1,1745.95,1745.95
ACC100859,ACC100425,1,926.83,926.83
ACC100859,ACC100504,1,1656.67,1656.67
ACC100859,ACC100630,1,6562.48,6562.48
ACC100859,ACC100640,1,4414.25,4414.25
ACC100859,ACC100693,1,234.4,234.4
ACC100859,ACC100696,1,826.75,826.75
ACC100859,ACC100908,1,2166.89,2166.89
ACC100860,ACC100017,1,2903.48,2903.48
ACC100860,ACC100251,1,308.29,308.29
ACC100860,ACC100256,1,1572.13,1572.13
ACC100860,ACC100308,1,766.18,766.18
ACC100860,ACC100368,1,3339.97,3339.97
ACC100860,ACC100447,1,6627.57,6627.57
ACC100860,ACC100489,1,1436.48,1436.48
ACC100860,ACC100502,1,16847.91,16847.91
ACC100860,ACC100522,1,1545.62,1545.62
ACC100860,ACC100870,1,2267.99,2267.99
ACC100860,ACC100921,1,142.67,142.67
ACC100861,ACC100003,1,3386.38,3386.38
ACC100861,ACC100009,1,1281.17,1281.17
ACC100861,ACC100108,1,2457.16,2457.16
ACC100861,ACC100165,1,2928.83,2928.83
ACC100861,ACC100587,1,6234.3,6234.3
ACC100861,ACC100745,1,5935.77,5935.77
ACC100861,ACC100757,1,4104.69,4104.69
ACC100861,ACC100805,1,1167.14,1167.14
ACC100861,ACC100906,1,108.02,108.02
ACC100861,ACC100992,1,1254.48,1254.48
ACC100862,ACC100025,1,3949.0,3949.0
ACC100862,ACC100040,1,536.67,536.67
ACC100862,ACC100165,1,3894.89,3894.89
ACC100862,ACC100305,1,518.26,518.26
ACC100862,ACC100437,1,11000.85,11000.85
ACC100862,ACC100641,1,822.91,822.91
ACC100862,ACC100755,1,1695.86,1695.86
ACC100862,ACC100829,1,883.46,883.46
ACC100862,ACC100973,1,1503.72,1503.72
ACC100863,ACC100112,1,2796.42,2796.42
ACC100863,ACC100119,1,2975.79,2975.79
ACC100863,ACC100181,1,863.98,863.98
ACC100863,ACC100258,1,380.09,380.09
ACC100863,ACC100260,1,111.23,111.23
ACC100863,ACC100341,1,1949.16,1949.16
ACC100863,ACC100382,1,913.57,913.57
ACC100863,ACC100402,1,723.93,723.93
ACC100863,ACC100552,1,1948.38,1948.38
ACC100863,ACC100646,1,1306.42,1306.42
ACC100863,ACC100718,1,5662.28,5662.28
ACC100863,ACC100952,1,1290.11,1290.11
ACC100864,ACC100129,1,11162.73,11162.73
ACC100864,ACC100132,1,3616.29,3616.29
ACC100864,ACC100260,1,474.01,474.01
ACC100864,ACC100319,1,2176.32,2176.32
ACC100864,ACC100445,1,1045.57,1045.57
ACC100864,ACC100474,1,350.67,350.67
ACC100864,ACC100501,1,1977.09,1977.09
ACC100864,ACC100569,1,530.44,530.44
ACC100864,ACC100696,1,824.29,824.29
ACC100864,ACC100745,1,1387.7,1387.7
ACC100865,ACC100092,1,464.47,464.47
ACC100865,ACC100203,1,11355.0,11355.0
ACC100865,ACC100310,1,126.95,126.95
ACC100865,ACC100380,1,1956.14,1956.14
ACC100865,ACC100445,1,162.14,162.14
ACC100865,ACC100451,1,1530.01,1530.01
ACC100865,ACC100625,1,2097.71,2097.71
ACC100865,ACC100651,1,4133.03,4133.03
ACC100865,ACC100703,1,515.94,515.94
ACC100865,ACC100770,1,1828.02,1828.02
ACC100865,ACC100901,1,297.69,297.69
ACC100866,ACC100020,1,822.85,822.85
ACC100866,ACC100088,1,264.27,264.27
ACC100866,ACC100422,1,340.87,340.87
ACC100866,ACC100509,1,1804.57,1804.57
ACC100866,ACC100599,1,1244.52,1244.52
ACC100866,ACC100619,1,4079.54,4079.54
ACC100866,ACC100737,1,1691.5,1691.5
ACC100866,ACC100753,1,170.2,170.2
ACC100867,ACC100130,1,545.94,545.94
ACC100867,ACC100176,1,199.03,199.03
ACC100867,ACC100309,1,293.78,293.78
ACC100867,ACC100327,1,254.51,254.51
ACC100867,ACC100351,1,2389.75,2389.75
ACC100867,ACC100473,1,4178.29,4178.29
ACC100867,ACC100525,1,1216.97,1216.97
ACC100867,ACC100811,1,336.92,336.92
ACC100867,ACC100970,1,1006.22,1006.22
ACC100868,ACC100022,1,1975.93,1975.93
ACC100868,ACC100235,1,391.5,391.5
ACC100868,ACC100295,1,196.63,196.63
ACC100868,ACC100311,1,237.46,237.46
ACC100868,ACC100532,1,241.68,241.68
ACC100868,ACC100796,1,305.32,305.32
ACC100868,ACC100851,1,367.19,367.19
ACC100869,ACC100033,1,922.69,922.69
ACC100869,ACC100051,1,2194.99,2194.99
ACC100869,ACC100055,1,1470.37,1470.37
ACC100869,ACC100519,1,2302.54,2302.54
ACC100869,ACC100537,1,16081.41,16081.41
ACC100869,ACC100757,1,236.28,236.28
ACC100869,ACC100841,1,248.44,248.44
ACC100869,ACC100883,1,1282.81,1282.81
ACC100869,ACC100958,1,2001.81,2001.81
ACC100869,ACC100986,1,645.22,645.22
ACC100870,ACC100011,1,25279.74,25279.74
ACC100870,ACC100021,1,329.64,329.64
ACC100870,ACC100184,1,4678.13,4678.13
ACC100870,ACC100368,1,2413.19,2413.19
ACC100870,ACC100392,1,3041.49,3041.49
ACC100870,ACC100755,1,937.33,937.33
ACC100870,ACC100858,1,2018.84,2018.84
ACC100870,ACC100936,1,1453.75,1453.75
ACC100871,ACC100086,1,3378.94,3378.94
ACC100871,ACC100258,1,196.85,196.85
ACC100871,ACC100269,1,3187.98,3187.98
ACC100871,ACC100284,1,7538.0,7538.0
ACC100871,ACC100352,1,437.14,437.14
ACC100871,ACC100389,1,692.79,692.79
ACC100871,ACC100404,1,1169.1,1169.1
ACC100871,ACC100480,1,291.67,291.67
ACC100871,ACC100769,1,2354.2,2354.2
ACC100871,ACC100784,1,441.84,441.84
ACC100871,ACC100814,1,673.01,673.01
ACC100872,ACC100046,1,6307.1,6307.1
ACC100872,ACC100213,1,210.18,210.18
ACC100872,ACC100297,1,30119.09,30119.09
ACC100872,ACC100317,1,302.26,302.26
ACC100872,ACC100396,1,903.75,903.75
ACC100872,ACC100429,1,280.26,280.26
ACC100872,ACC100488,1,274.74,274.74
ACC100872,ACC100592,1,694.75,694.75
ACC100873,ACC100070,1,1161.1,1161.1
ACC100873,ACC100084,1,1479.56,1479.56
ACC100873,ACC100139,1,530.04,530.04
ACC100873,ACC100255,1,232.09,232.09
ACC100873,ACC100298,1,218.62,218.62
ACC100873,ACC100320,1,259.5,259.5
ACC100873,ACC100398,1,924.61,924.61
ACC100873,ACC100546,1,937.5,937.5
ACC100873,ACC100665,1,8060.0,8060.0
ACC100873,ACC100670,1,456.03,456.03
ACC100873,ACC100724,1,2181.48,2181.48
ACC100873,ACC100983,1,294.61,294.61
ACC100873,ACC100996,1,3519.0,3519.0
ACC100874,ACC100074,1,230.32,230.32
ACC100874,ACC100160,1,430.6,430.6
ACC100874,ACC100166,1,92.05,92.05
ACC100874,ACC100585,1,1081.06,1081.06
ACC100874,ACC100961,1,2007.37,2007.37
ACC100875,ACC100175,1,948.31,948.31
ACC100875,ACC100349,1,3053.59,3053.59
ACC100875,ACC100414,1,435.63,435.63
ACC100875,ACC100420,1,484.48,484.48
ACC100875,ACC100548,1,628.03,628.03
ACC100875,ACC100605,1,2137.65,2137.65
ACC100875,ACC100770,1,1675.47,1675.47
ACC100875,ACC100813,1,185.28,185.28
ACC100875,ACC100856,1,1534.93,1534.93
ACC100875,ACC100884,1,1385.51,1385.51
ACC100876,ACC100006,1,1621.42,1621.42
ACC100876,ACC100132,1,297.7,297.7
ACC100876,ACC100191,1,13833.04,13833.04
ACC100876,ACC100225,1,233.23,233.23
ACC100876,ACC100474,1,573.51,573.51
ACC100876,ACC100619,1,151.58,151.58
ACC100876,ACC100635,1,1089.56,1089.56
ACC100876,ACC100669,1,89.6,89.6
ACC100876,ACC100723,1,763.63,763.63
ACC100876,ACC100733,1,11214.0,11214.0
ACC100876,ACC100737,1,910.18,910.18
ACC100876,ACC100884,1,738.65,738.65
ACC100876,ACC100922,1,762.81,762.81
ACC100876,ACC100973,1,1378.18,1378.18
ACC100877,ACC100092,1,875.33,875.33
ACC100877,ACC100165,1,2532.87,2532.87
ACC100877,ACC100226,1,1113.88,1113.88
ACC100877,ACC100228,1,1116.31,1116.31
ACC100877,ACC100277,1,1622.18,1622.18
ACC100877,ACC100572,1,1679.19,1679.19
ACC100877,ACC100586,1,948.72,948.72
ACC100877,ACC100638,1,3464.98,3464.98
ACC100877,ACC100805,1,301.51,301.51
ACC100877,ACC100825,1,18466.45,18466.45
ACC100878,ACC100155,1,296.66,296.66
ACC100878,ACC100207,1,148.1,148.1
ACC100878,ACC100254,1,9409.9,9409.9
ACC100878,ACC100338,1,175.47,175.47
ACC100878,ACC100348,1,363.79,363.79
ACC100878,ACC100557,1,1912.95,1912.95
ACC100878,ACC100692,1,7892.0,7892.0
ACC100878,ACC100712,1,3435.15,3435.15
ACC100878,ACC100755,1,1791.16,1791.16
ACC100878,ACC100956,1,221.32,221.32
ACC100879,ACC100038,1,175.86,175.86
ACC100879,ACC100044,1,519.93,519.93
ACC100879,ACC100112,1,10535.0,10535.0
ACC100879,ACC100234,1,913.32,913.32
ACC100879,ACC100402,1,899.64,899.64
ACC100879,ACC100581,1,429.94,429.94
ACC100879,ACC100672,1,6429.81,6429.81
ACC100879,ACC100673,1,762.39,762.39
ACC100879,ACC100768,1,1603.73,1603.73
ACC100879,ACC100823,1,1275.63,1275.63
ACC100879,ACC100846,1,4297.57,4297.57
ACC100880,ACC100082,1,21769.57,21769.57
ACC100880,ACC100203,1,6763.96,6763.96
ACC100880,ACC100369,1,16406.67,16406.67
ACC100880,ACC100415,1,115.6,115.6
ACC100880,ACC100572,1,12103.16,12103.16
ACC100880,ACC100673,1,166.69,166.69
ACC100880,ACC100690,1,1512.32,1512.32
ACC100880,ACC100765,1,372.46,372.46
ACC100880,ACC100949,1,1402.6,1402.6
ACC100881,ACC100089,1,12749.0,12749.0
ACC100881,ACC100148,1,2734.5,2734.5
ACC100881,ACC100184,1,597.72,597.72
ACC100881,ACC100229,1,2754.52,2754.52
ACC100881,ACC100257,1,727.91,727.91
ACC100881,ACC100288,1,555.49,555.49
ACC100881,ACC100340,1,219.37,219.37
ACC100881,ACC100414,1,1410.13,1410.13
ACC100881,ACC100435,1,774.74,774.74
ACC100881,ACC100450,1,11595.93,11595.93
ACC100881,ACC100614,1,310.35,310.35
ACC100881,ACC100816,1,1302.46,1302.46
ACC100881,ACC100859,1,7144.73,7144.73
ACC100881,ACC100937,1,1869.8,1869.8
ACC100882,ACC100031,1,294.09,294.09
ACC100882,ACC100169,1,758.86,758.86
ACC100882,ACC100292,1,1359.72,1359.72
ACC100882,ACC100531,1,4612.98,4612.98
ACC100882,ACC100627,1,3114.57,3114.57
ACC100882,ACC100704,1,4120.61,4120.61
ACC100882,ACC100849,1,5980.5,5980.5
ACC100882,ACC100862,1,353.44,353.44
ACC100883,ACC100030,1,4142.6,4142.6
ACC100883,ACC100137,1,202.32,202.32
ACC100883,ACC100141,1,1259.14,1259.14
ACC100883,ACC100191,1,1572.2,1572.2
ACC100883,ACC100222,1,7661.0,7661.0
ACC100883,ACC100683,1,2463.5,2463.5
ACC100883,ACC100700,1,4670.92,4670.92
ACC100883,ACC100800,1,359.68,359.68
ACC100883,ACC100990,1,445.57,445.57
ACC100884,ACC100077,1,2467.19,2467.19
ACC100884,ACC100303,1,1218.31,1218.31
ACC100884,ACC100463,1,1323.43,1323.43
ACC100884,ACC100655,1,4701.32,4701.32
ACC100884,ACC100682,1,6444.77,6444.77
ACC100885,ACC100062,1,1169.94,1169.94
ACC100885,ACC100120,1,696.07,696.07
ACC100885,ACC100140,1,2894.8,2894.8
ACC100885,ACC100229,1,542.01,542.01
ACC100885,ACC100372,1,1776.91,1776.91
ACC100885,ACC100411,1,3773.11,3773.11
ACC100885,ACC100444,1,998.03,998.03
ACC100885,ACC100592,1,938.1,938.1
ACC100885,ACC100662,1,248.97,248.97
ACC100885,ACC100733,1,13679.0,13679.0
ACC100885,ACC100837,1,1373.21,1373.21
ACC100885,ACC100863,1,2133.89,2133.89
ACC100885,ACC100878,1,1434.61,1434.61
ACC100885,ACC100930,1,529.27,529.27
ACC100886,ACC100227,1,855.08,855.08
ACC100886,ACC100242,1,3751.6,3751.6
ACC100886,ACC100281,1,11883.0,11883.0
ACC100886,ACC100394,1,737.7,737.7
ACC100886,ACC100401,1,893.16,893.16
ACC100886,ACC100407,1,170.97,170.97
ACC100886,ACC100607,1,295.78,295.78
ACC100886,ACC100635,1,334.44,334.44
ACC100886,ACC100697,1,387.47,387.47
ACC100886,ACC100720,1,979.85,979.85
ACC100886,ACC100737,1,995.64,995.64
ACC100886,ACC100763,1,439.2,439.2
ACC100886,ACC100808,1,10832.62,10832.62
ACC100886,ACC100835,1,3636.31,3636.31
ACC100887,ACC100032,1,14427.0,14427.0
ACC100887,ACC100065,1,1402.53,1402.53
ACC100887,ACC100105,1,6522.69,6522.69
ACC100887,ACC100130,1,7389.77,7389.77
ACC100887,ACC100288,1,1466.59,1466.59
ACC100887,ACC100398,1,2528.22,2528.22
ACC100887,ACC100400,1,192.5,192.5
ACC100887,ACC100468,1,638.29,638.29
ACC100887,ACC100532,1,592.95,592.95
ACC100887,ACC100602,1,1294.6,1294.6
ACC100887,ACC100634,1,1010.59,1010.59
ACC100887,ACC100745,1,3864.49,3864.49
ACC100887,ACC100955,1,2940.41,2940.41
ACC100887,ACC100998,1,374.01,374.01
ACC100888,ACC100016,1,10119.89,10119.89
ACC100888,ACC100298,1,4715.07,4715.07
ACC100888,ACC100317,1,11881.83,11881.83
ACC100888,ACC100431,1,1099.15,1099.15
ACC100888,ACC100447,1,17588.11,17588.11
ACC100888,ACC100493,1,3532.71,3532.71
ACC100888,ACC100613,1,868.65,868.65
ACC100888,ACC100716,1,860.16,860.16
ACC100888,ACC100864,1,1504.82,1504.82
ACC100888,ACC100979,1,478.74,478.74
ACC100889,ACC100060,1,977.49,977.49
ACC100889,ACC100103,1,264.08,264.08
ACC100889,ACC100141,1,1599.58,1599.58
ACC100889,ACC100178,1,11099.23,11099.23
ACC100889,ACC100574,1,1179.04,1179.04
ACC100889,ACC100711,1,4864.26,4864.26
ACC100889,ACC100801,1,3851.84,3851.84
ACC100889,ACC100828,1,491.15,491.15
ACC100889,ACC100909,1,1720.58,1720.58
ACC100889,ACC100983,1,3597.34,3597.34
ACC100890,ACC100169,1,286.31,286.31
ACC100890,ACC100445,1,1813.84,1813.84
ACC100890,ACC100503,1,451.98,451.98
ACC100890,ACC100587,1,229.79,229.79
ACC100890,ACC100660,1,1128.1,1128.1
ACC100890,ACC100752,1,1891.76,1891.76
ACC100890,ACC100907,1,304.62,304.62
ACC100890,ACC100919,1,2684.67,2684.67
ACC100890,ACC100995,1,589.16,589.16
ACC100891,ACC100032,2,13706.04,6853.02
ACC100891,ACC100115,1,1305.72,1305.72
ACC100891,ACC100168,1,4468.48,4468.48
ACC100891,ACC100210,1,218.88,218.88
ACC100891,ACC100304,1,2072.86,2072.86
ACC100891,ACC100312,1,177.48,177.48
ACC100891,ACC100371,1,1337.07,1337.07
ACC100891,ACC100428,1,543.82,543.82
ACC100891,ACC100654,1,6150.0,6150.0
ACC100891,ACC100758,1,3202.75,3202.75
ACC100891,ACC100871,1,987.68,987.68
ACC100891,ACC100907,1,880.47,880.47
ACC100892,ACC100025,1,5646.0,5646.0
ACC100892,ACC100094,1,1013.72,1013.72
ACC100892,ACC100131,1,1979.53,1979.53
ACC100892,ACC100203,1,7500.0,7500.0
ACC100892,ACC100297,1,758.92,758.92
ACC100892,ACC100425,1,194.06,194.06
ACC100892,ACC100451,1,5831.64,5831.64
ACC100892,ACC100658,1,724.75,724.75
ACC100892,ACC100849,1,350.01,350.01
ACC100892,ACC100948,1,173.65,173.65
ACC100892,ACC100998,1,140.99,140.99
ACC100893,ACC100104,1,323.5,323.5
ACC100893,ACC100129,1,5835.95,5835.95
ACC100893,ACC100628,1,412.71,412.71
ACC100893,ACC100654,1,1188.1,1188.1
ACC100893,ACC100798,1,108.08,108.08
ACC100893,ACC100907,1,9333.27,9333.27
ACC100893,ACC100919,1,2085.09,2085.09
ACC100894,ACC100068,1,107.88,107.88
ACC100894,ACC100184,1,177.44,177.44
ACC100894,ACC100409,1,1124.2,1124.2
ACC100894,ACC100796,1,168.44,168.44
ACC100894,ACC100815,1,717.7,717.7
ACC100894,ACC100817,1,640.05,640.05
ACC100894,ACC100954,1,949.09,949.09
ACC100895,ACC100056,1,2813.4,2813.4
ACC100895,ACC100081,1,684.22,684.22
ACC100895,ACC100136,1,8782.15,8782.15
ACC100895,ACC100140,1,538.61,538.61
ACC100895,ACC100209,1,1531.49,1531.49
ACC100895,ACC100256,1,236.69,236.69
ACC100895,ACC100338,1,1058.96,1058.96
ACC100895,ACC100408,1,717.26,717.26
ACC100895,ACC100477,1,91.76,91.76
ACC100895,ACC100568,1,117.49,117.49
ACC100895,ACC100574,1,555.22,555.22
ACC100895,ACC100664,1,179.69,179.69
ACC100895,ACC100665,1,12785.0,12785.0
ACC100895,ACC100720,1,3354.75,3354.75
ACC100895,ACC100763,1,1723.76,1723.76
ACC100895,ACC100884,1,1251.63,1251.63
ACC100895,ACC100996,1,165.08,165.08
ACC100896,ACC100120,1,261.84,261.84
ACC100896,ACC100228,1,7573.0,7573.0
ACC100896,ACC100267,1,376.55,376.55
ACC100896,ACC100289,1,1003.3,1003.3
ACC100896,ACC100390,1,1692.81,1692.81
ACC100896,ACC100562,1,466.78,466.78
ACC100896,ACC100741,1,171.87,171.87
ACC100897,ACC100117,1,499.07,499.07
ACC100897,ACC100223,1,623.4,623.4
ACC100897,ACC100386,1,1104.36,1104.36
ACC100897,ACC100550,1,679.48,679.48
ACC100897,ACC100655,1,2095.37,2095.37
ACC100897,ACC100803,1,1325.34,1325.34
ACC100898,ACC100027,1,717.17,717.17
ACC100898,ACC100049,1,73.45,73.45
ACC100898,ACC100079,1,960.29,960.29
ACC100898,ACC100114,1,5504.0,5504.0
ACC100898,ACC100142,1,126.56,126.56
ACC100898,ACC100300,1,679.27,679.27
ACC100898,ACC100364,1,2414.53,2414.53
ACC100898,ACC100420,2,8145.19,4072.595
ACC100898,ACC100543,1,443.66,443.66
ACC100898,ACC100691,1,400.4,400.4
ACC100898,ACC100802,1,3776.56,3776.56
ACC100898,ACC100838,1,10637.81,10637.81
ACC100898,ACC100867,1,1241.62,1241.62
ACC100898,ACC100920,1,3800.99,3800.99
ACC100898,ACC100926,1,4458.7,4458.7
ACC100898,ACC100971,1,147.95,147.95
ACC100899,ACC100064,1,1141.32,1141.32
ACC100899,ACC100232,1,396.28,396.28
ACC100899,ACC100419,1,704.87,704.87
ACC100899,ACC100484,1,4009.38,4009.38
ACC100899,ACC100503,1,2224.82,2224.82
ACC100899,ACC100567,1,1083.74,1083.74
ACC100899,ACC100728,1,598.37,598.37
ACC100899,ACC100861,1,568.08,568.08
ACC100899,ACC100915,1,807.63,807.63
ACC100900,ACC100138,1,8729.1,8729.1
ACC100900,ACC100246,1,9378.57,9378.57
ACC100900,ACC100370,1,1700.67,1700.67
ACC100900,ACC100681,1,311.57,311.57
ACC100900,ACC100689,1,1469.97,1469.97
ACC100900,ACC100947,1,419.16,419.16
ACC100901,ACC100006,1,2649.88,2649.88
ACC100901,ACC100144,1,3223.11,3223.11
ACC100901,ACC100240,1,2394.92,2394.92
ACC100901,ACC100250,1,11938.0,11938.0
ACC100901,ACC100401,1,1898.0,1898.0
ACC100901,ACC100414,1,356.37,356.37
ACC100901,ACC100446,1,7685.65,7685.65
ACC100901,ACC100734,1,2697.25,2697.25
ACC100901,ACC100758,1,9043.0,9043.0
ACC100901,ACC100965,1,2714.04,2714.04
ACC100902,ACC100047,1,141.1,141.1
ACC100902,ACC100175,1,1328.35,1328.35
ACC100902,ACC100358,1,201.5,201.5
ACC100902,ACC100458,1,892.3,892.3
ACC100902,ACC100692,1,11947.0,11947.0
ACC100902,ACC100712,1,279.75,279.75
ACC100902,ACC100743,1,2618.6,2618.6
ACC100902,ACC100831,1,725.05,725.05
ACC100903,ACC100095,1,9427.07,9427.07
ACC100903,ACC100172,1,890.38,890.38
ACC100903,ACC100250,1,12038.0,12038.0
ACC100903,ACC100257,1,2291.66,2291.66
ACC100903,ACC100507,1,4465.93,4465.93
ACC100903,ACC100574,1,4713.5,4713.5
ACC100903,ACC100629,1,357.01,357.01
ACC100903,ACC100635,1,12261.15,12261.15
ACC100903,ACC100637,1,505.84,505.84
ACC100903,ACC100643,1,468.15,468.15
ACC100903,ACC100650,1,447.58,447.58
ACC100903,ACC100790,1,247.78,247.78
ACC100903,ACC100944,1,1309.04,1309.04
ACC100903,ACC100993,1,484.8,484.8
ACC100904,ACC100150,1,547.4,547.4
ACC100904,ACC100456,1,1852.66,1852.66
ACC100904,ACC100523,1,967.14,967.14
ACC100904,ACC100625,1,1800.61,1800.61
ACC100904,ACC100646,1,829.33,829.33
ACC100904,ACC100891,1,1785.23,1785.23
ACC100904,ACC100928,1,672.95,672.95
ACC100905,ACC100000,1,464.61,464.61
ACC100905,ACC100143,1,6639.42,6639.42
ACC100905,ACC100159,1,183.2,183.2
ACC100905,ACC100175,1,750.85,750.85
ACC100905,ACC100645,1,326.12,326.12
ACC100905,ACC100693,1,586.44,586.44
ACC100905,ACC100991,1,1445.14,1445.14
ACC100906,ACC100039,1,911.09,911.09
ACC100906,ACC100066,1,2802.27,2802.27
ACC100906,ACC100140,1,512.48,512.48
ACC100906,ACC100150,1,791.93,791.93
ACC100906,ACC100223,1,10285.0,10285.0
ACC100906,ACC100228,1,9528.0,9528.0
ACC100906,ACC100333,1,6006.0,6006.0
ACC100906,ACC100347,1,465.25,465.25
ACC100906,ACC100423,1,5400.76,5400.76
ACC100906,ACC100640,1,1313.12,1313.12
ACC100906,ACC100798,1,3956.58,3956.58
ACC100906,ACC100904,1,2960.03,2960.03
ACC100906,ACC100949,1,330.35,330.35
ACC100907,ACC100034,1,3452.16,3452.16
ACC100907,ACC100230,1,472.93,472.93
ACC100907,ACC100310,1,6420.0,6420.0
ACC100907,ACC100361,1,4569.47,4569.47
ACC100907,ACC100463,1,3381.18,3381.18
ACC100907,ACC100866,1,704.46,704.46
ACC100908,ACC100000,1,4697.0,4697.0
ACC100908,ACC100047,1,491.98,491.98
ACC100908,ACC100222,1,1782.36,1782.36
ACC100908,ACC100317,1,1391.91,1391.91
ACC100908,ACC100336,1,3161.05,3161.05
ACC100908,ACC100407,1,814.6,814.6
ACC100908,ACC100421,1,1446.04,1446.04
ACC100908,ACC100445,1,225.03,225.03
ACC100908,ACC100455,1,502.72,502.72
ACC100908,ACC100507,1,413.71,413.71
ACC100908,ACC100564,1,1752.35,1752.35
ACC100908,ACC100599,1,27.73,27.73
ACC100908,ACC100679,1,911.01,911.01
ACC100908,ACC100797,1,423.18,423.18
ACC100908,ACC100867,1,4171.14,4171.14
ACC100908,ACC100884,1,1352.35,1352.35
ACC100909,ACC100159,1,903.1,903.1
ACC100909,ACC100201,1,220.03,220.03
ACC100909,ACC100251,1,9276.35,9276.35
ACC100909,ACC100271,1,3826.04,3826.04
ACC100909,ACC100311,1,1046.39,1046.39
ACC100909,ACC100339,1,205.53,205.53
ACC100909,ACC100344,1,7788.79,7788.79
ACC100909,ACC100384,1,463.14,463.14
ACC100909,ACC100703,1,839.77,839.77
ACC100909,ACC100715,1,1681.86,1681.86
ACC100909,ACC100758,1,808.29,808.29
ACC100909,ACC100850,1,618.52,618.52
ACC100909,ACC100878,1,1667.47,1667.47
ACC100909,ACC100923,1,196.1,196.1
ACC100910,ACC100002,1,2282.62,2282.62
ACC100910,ACC100034,1,1466.05,1466.05
ACC100910,ACC100080,1,1319.62,1319.62
ACC100910,ACC100179,1,373.95,373.95
ACC100910,ACC100239,1,249.03,249.03
ACC100910,ACC100292,1,643.29,643.29
ACC100910,ACC100300,1,77.48,77.48
ACC100910,ACC100316,1,3676.53,3676.53
ACC100910,ACC100384,1,313.81,313.81
ACC100910,ACC100416,1,271.03,271.03
ACC100910,ACC100481,1,1466.43,1466.43
ACC100910,ACC100484,1,376.4,376.4
ACC100910,ACC100534,1,1117.04,1117.04
ACC100910,ACC100711,1,972.27,972.27
ACC100910,ACC100922,1,1290.47,1290.47
ACC100911,ACC100019,1,1317.84,1317.84
ACC100911,ACC100043,1,11026.38,11026.38
ACC100911,ACC100140,1,9804.97,9804.97
ACC100911,ACC100194,1,4700.11,4700.11
ACC100911,ACC100219,1,560.37,560.37
ACC100911,ACC100250,1,1176.51,1176.51
ACC100911,ACC100272,1,617.55,617.55
ACC100911,ACC100321,1,2112.92,2112.92
ACC100911,ACC100338,1,2143.86,2143.86
ACC100911,ACC100355,1,462.05,462.05
ACC100911,ACC100395,1,2350.67,2350.67
ACC100911,ACC100604,1,4494.0,4494.0
ACC100911,ACC100611,1,2221.28,2221.28
ACC100911,ACC100748,1,948.25,948.25
ACC100911,ACC100834,1,498.04,498.04
ACC100911,ACC100905,1,342.1,342.1
ACC100912,ACC100165,1,957.58,957.58
ACC100912,ACC100445,1,3362.03,3362.03
ACC100912,ACC100524,1,2040.46,2040.46
ACC100912,ACC100560,1,7509.15,7509.15
ACC100912,ACC100676,1,3130.7,3130.7
ACC100912,ACC100836,1,2019.09,2019.09
ACC100912,ACC100840,1,1003.49,1003.49
ACC100912,ACC100898,1,2367.29,2367.29
ACC100912,ACC100909,1,4226.22,4226.22
ACC100912,ACC100913,1,6995.0,6995.0
ACC100912,ACC100944,1,491.7,491.7
ACC100913,ACC100029,1,888.36,888.36
ACC100913,ACC100104,1,9678.0,9678.0
ACC100913,ACC100190,1,866.45,866.45
ACC100913,ACC100262,1,1272.43,1272.43
ACC100913,ACC100294,1,1413.56,1413.56
ACC100913,ACC100329,1,422.77,422.77
ACC100913,ACC100352,1,106862.83,106862.83
ACC100913,ACC100527,1,77.83,77.83
ACC100913,ACC100640,1,674.64,674.64
ACC100913,ACC100687,1,98.33,98.33
ACC100913,ACC100905,1,227.07,227.07
