transaction_id,sender_account,receiver_account,amount,transaction_time,transaction_type,device_id
TXN1007689,ACC100507,ACC100193,481.8,2026-04-25 04:54:00,BANK_TRANSFER,DEV1091
TXN1007690,ACC100666,ACC100391,10255.76,2026-03-31 20:35:00,IMPS,DEV1111
TXN1007691,ACC100708,ACC100519,4953.93,2026-01-11 09:47:00,UPI,DEV1033
TXN1007692,ACC100492,ACC100087,152.81,2026-04-09 01:38:00,IMPS,DEV1103
TXN1007693,ACC100848,ACC100755,421.81,2026-06-23 07:53:00,UPI,DEV1258
TXN1007694,ACC100834,ACC100382,3118.5,2026-03-16 09:36:00,UPI,DEV1270
TXN1007695,ACC100665,ACC100308,1898.35,2026-03-05 14:19:00,CARD,DEV1027
TXN1007696,ACC100680,ACC100185,1828.26,2026-06-23 00:32:00,BANK_TRANSFER,DEV1101
TXN1007697,ACC100089,ACC100227,1378.88,2026-05-01 18:53:00,BANK_TRANSFER,DEV1024
TXN1007698,ACC100748,ACC100162,3433.86,2026-06-25 02:16:00,UPI,DEV1297
TXN1007699,ACC100246,ACC100952,2799.43,2026-04-17 16:34:00,CARD,DEV1255
TXN1007700,ACC100962,ACC100468,773.81,2026-04-29 15:31:00,IMPS,DEV1213
TXN1007701,ACC100350,ACC100783,260.05,2026-04-27 12:53:00,NEFT,DEV1182
TXN1007702,ACC100356,ACC100305,144.3,2026-03-26 21:04:00,UPI,DEV1106
TXN1007703,ACC100256,ACC100921,968.39,2026-05-10 03:46:00,BANK_TRANSFER,DEV1169
TXN1007704,ACC100825,ACC100881,120.56,2026-06-28 08:32:00,IMPS,DEV1183
TXN1007705,ACC100790,ACC100756,1482.07,2026-01-29 03:40:00,UPI,DEV1071
TXN1007706,ACC100390,ACC100639,757.76,2026-02-22 19:35:00,NEFT,DEV1190
TXN1007707,ACC100210,ACC100240,11301.53,2026-01-13 18:20:00,BANK_TRANSFER,DEV1069
TXN1007708,ACC100196,ACC100707,1655.33,2026-03-05 06:26:00,UPI,DEV1105
TXN1007709,ACC100373,ACC100695,1058.84,2026-01-18 10:37:00,BANK_TRANSFER,DEV1161
TXN1007710,ACC100344,ACC100764,157.68,2026-01-08 15:51:00,UPI,DEV1073
TXN1007711,ACC100385,ACC100256,241.1,2026-01-05 14:45:00,IMPS,DEV1216
TXN1007712,ACC100014,ACC100394,2484.0,2026-04-23 09:36:00,UPI,DEV1163
TXN1007713,ACC100647,ACC100126,753.16,2026-03-18 10:26:00,BANK_TRANSFER,DEV1244
TXN1007714,ACC100447,ACC100160,22981.64,2026-01-28 14:20:00,NEFT,DEV1287
TXN1007715,ACC100250,ACC100752,992.61,2026-03-07 22:33:00,IMPS,DEV1232
TXN1007716,ACC100713,ACC100899,1343.06,2026-05-29 15:28:00,IMPS,DEV1027
TXN1007717,ACC100178,ACC100597,225.82,2026-03-14 01:49:00,CARD,DEV1290
TXN1007718,ACC100335,ACC100844,3418.37,2026-05-03 05:45:00,NEFT,DEV1085
TXN1007719,ACC100682,ACC100034,361.09,2026-02-10 07:48:00,NEFT,DEV1259
TXN1007720,ACC100634,ACC100211,2057.6,2026-04-27 15:46:00,UPI,DEV1082
TXN1007721,ACC100383,ACC100559,2904.89,2026-02-16 18:19:00,NEFT,DEV1271
TXN1007722,ACC100784,ACC100572,1229.34,2026-06-04 02:53:00,BANK_TRANSFER,DEV1153
TXN1007723,ACC100850,ACC100617,9030.52,2026-04-02 02:49:00,CARD,DEV1170
TXN1007724,ACC100639,ACC100596,526.98,2026-01-18 23:54:00,BANK_TRANSFER,DEV1141
TXN1007725,ACC100321,ACC100856,8189.83,2026-04-11 22:25:00,NEFT,DEV1152
TXN1007726,ACC100442,ACC100257,238.62,2026-03-24 04:55:00,IMPS,DEV1299
TXN1007727,ACC100006,ACC100030,2860.74,2026-03-08 02:28:00,NEFT,DEV1086
TXN1007728,ACC100310,ACC100893,924.36,2026-02-09 17:57:00,CARD,DEV1253
TXN1007729,ACC100551,ACC100374,468.83,2026-03-26 08:43:00,CARD,DEV1004
TXN1007730,ACC100806,ACC100070,149.38,2026-05-09 20:04:00,CARD,DEV1249
TXN1007731,ACC100613,ACC100703,802.07,2026-03-30 01:32:00,UPI,DEV1154
TXN1007732,ACC100384,ACC100462,743.54,2026-01-12 21:01:00,IMPS,DEV1216
TXN1007733,ACC100501,ACC100146,1349.5,2026-06-14 11:43:00,UPI,DEV1065
TXN1007734,ACC100929,ACC100515,2616.98,2026-06-28 00:57:00,UPI,DEV1158
TXN1007735,ACC100682,ACC100078,415.65,2026-04-29 16:30:00,UPI,DEV1253
TXN1007736,ACC100247,ACC100276,9044.58,2026-06-29 14:27:00,UPI,DEV1127
TXN1007737,ACC100108,ACC100423,574.65,2026-01-26 07:33:00,NEFT,DEV1006
TXN1007738,ACC100764,ACC100499,2258.9,2026-05-31 21:05:00,IMPS,DEV1044
TXN1007739,ACC100394,ACC100906,1221.95,2026-03-10 11:56:00,CARD,DEV1165
TXN1007740,ACC100863,ACC100181,863.98,2026-05-05 11:47:00,NEFT,DEV1091
TXN1007741,ACC100734,ACC100514,1150.63,2026-06-20 06:52:00,IMPS,DEV1287
TXN1007742,ACC100772,ACC100409,354.84,2026-05-06 23:27:00,BANK_TRANSFER,DEV1173
TXN1007743,ACC100942,ACC100092,688.78,2026-04-01 23:12:00,UPI,DEV1216
TXN1007744,ACC100929,ACC100905,219.71,2026-04-11 17:47:00,BANK_TRANSFER,DEV1035
TXN1007745,ACC100355,ACC100367,567.29,2026-04-30 03:44:00,NEFT,DEV1186
TXN1007746,ACC100855,ACC100425,626.41,2026-06-23 14:12:00,UPI,DEV1215
TXN1007747,ACC100424,ACC100573,3023.79,2026-05-30 10:17:00,UPI,DEV1289
TXN1007748,ACC100245,ACC100430,736.34,2026-03-03 13:14:00,NEFT,DEV1208
TXN1007749,ACC100654,ACC100014,640.53,2026-03-29 19:24:00,NEFT,DEV1160
TXN1007750,ACC100122,ACC100712,1428.03,2026-04-16 03:58:00,UPI,DEV1112
TXN1007751,ACC100212,ACC100601,1362.43,2026-03-27 14:10:00,IMPS,DEV1095
TXN1007752,ACC100134,ACC100267,539.56,2026-04-06 02:32:00,BANK_TRANSFER,DEV1076
TXN1007753,ACC100382,ACC100404,1760.01,2026-06-05 13:47:00,UPI,DEV1065
TXN1007754,ACC100083,ACC100971,885.03,2026-02-07 21:53:00,CARD,DEV1290
TXN1007755,ACC100461,ACC100865,538.51,2026-03-21 19:02:00,CARD,DEV1296
TXN1007756,ACC100497,ACC100566,605.12,2026-03-19 17:56:00,CARD,DEV1292
TXN1007757,ACC100771,ACC100847,3426.25,2026-05-10 21:25:00,BANK_TRANSFER,DEV1209
TXN1007758,ACC100757,ACC100202,627.34,2026-01-22 19:30:00,CARD,DEV1114
TXN1007759,ACC100059,ACC100355,1500.2,2026-02-11 16:53:00,UPI,DEV1133
TXN1007760,ACC100725,ACC100209,235.36,2026-04-10 19:28:00,IMPS,DEV1092
TXN1007761,ACC100780,ACC100355,4181.25,2026-05-25 02:40:00,CARD,DEV1128
TXN1007762,ACC100136,ACC100240,544.79,2026-01-02 04:06:00,IMPS,DEV1247
TXN1007763,ACC100288,ACC100415,1772.86,2026-05-31 00:20:00,UPI,DEV1249
TXN1007764,ACC100399,ACC100208,810.88,2026-01-28 20:40:00,UPI,DEV1292
TXN1007765,ACC100845,ACC100514,1748.65,2026-04-19 08:19:00,CARD,DEV1008
TXN1007766,ACC100856,ACC100536,1867.07,2026-04-03 22:46:00,NEFT,DEV1115
TXN1007767,ACC100831,ACC100397,921.87,2026-01-02 14:20:00,IMPS,DEV1088
TXN1007768,ACC100197,ACC100012,116.84,2026-04-16 06:26:00,NEFT,DEV1213
TXN1007769,ACC100481,ACC100211,4061.14,2026-06-14 12:02:00,CARD,DEV1232
TXN1007770,ACC100382,ACC100400,927.15,2026-06-08 09:52:00,IMPS,DEV1266
TXN1007771,ACC100316,ACC100819,1705.49,2026-01-17 00:03:00,NEFT,DEV1004
TXN1007772,ACC100858,ACC100997,2515.09,2026-01-10 07:24:00,IMPS,DEV1240
TXN1007773,ACC100208,ACC100018,633.58,2026-02-25 04:21:00,NEFT,DEV1268
TXN1007774,ACC100178,ACC100726,2039.71,2026-04-24 10:23:00,CARD,DEV1105
TXN1007775,ACC100766,ACC100812,447.14,2026-03-25 04:20:00,IMPS,DEV1174
TXN1007776,ACC100859,ACC100423,1745.95,2026-01-21 03:57:00,BANK_TRANSFER,DEV1263
TXN1007777,ACC100707,ACC100770,1122.87,2026-02-08 00:26:00,IMPS,DEV1276
TXN1007778,ACC100003,ACC100703,660.51,2026-04-20 22:57:00,BANK_TRANSFER,DEV1168
TXN1007779,ACC100517,ACC100682,1160.25,2026-04-16 04:44:00,UPI,DEV1287
TXN1007780,ACC100342,ACC100204,309.13,2026-06-16 22:41:00,UPI,DEV1052
TXN1007781,ACC100096,ACC100671,1588.98,2026-02-11 17:09:00,UPI,DEV1238
TXN1007782,ACC100496,ACC100814,1799.72,2026-06-04 01:01:00,IMPS,DEV1200
TXN1007783,ACC100434,ACC100394,1660.32,2026-04-11 07:48:00,CARD,DEV1155
TXN1007784,ACC100491,ACC100179,6651.55,2026-05-10 02:30:00,IMPS,DEV1081
TXN1007785,ACC100424,ACC100974,978.51,2026-03-25 19:50:00,BANK_TRANSFER,DEV1143
TXN1007786,ACC100344,ACC100010,1062.79,2026-02-19 06:51:00,CARD,DEV1025
TXN1007787,ACC100734,ACC100177,269.26,2026-06-20 22:39:00,BANK_TRANSFER,DEV1142
TXN1007788,ACC100031,ACC100852,7237.01,2026-02-27 16:44:00,NEFT,DEV1111
TXN1007789,ACC100353,ACC100648,181.68,2026-06-26 06:45:00,UPI,DEV1102
TXN1007790,ACC100159,ACC100727,1442.71,2026-03-06 11:42:00,IMPS,DEV1229
TXN1007791,ACC100975,ACC100705,524.4,2026-03-26 14:09:00,CARD,DEV1050
TXN1007792,ACC100596,ACC100646,1181.78,2026-03-29 01:37:00,IMPS,DEV1027
TXN1007793,ACC100378,ACC100412,228.22,2026-05-09 15:31:00,BANK_TRANSFER,DEV1031
TXN1007794,ACC100467,ACC100808,3197.09,2026-01-18 04:17:00,CARD,DEV1168
TXN1007795,ACC100155,ACC100290,348.55,2026-06-09 09:58:00,BANK_TRANSFER,DEV1036
TXN1007796,ACC100512,ACC100364,4444.86,2026-02-10 20:27:00,BANK_TRANSFER,DEV1121
TXN1007797,ACC100519,ACC100514,360.27,2026-02-13 00:08:00,UPI,DEV1167
TXN1007798,ACC100123,ACC100283,3534.24,2026-05-31 15:56:00,CARD,DEV1254
TXN1007799,ACC100423,ACC100274,404.58,2026-05-28 03:02:00,IMPS,DEV1204
TXN1007800,ACC100743,ACC100086,524.51,2026-04-15 12:00:00,CARD,DEV1211
TXN1007801,ACC100859,ACC100354,1094.21,2026-02-05 17:20:00,IMPS,DEV1068
TXN1007802,ACC100720,ACC100969,396.43,2026-04-10 03:42:00,BANK_TRANSFER,DEV1167
TXN1007803,ACC100672,ACC100275,382.66,2026-05-25 22:44:00,UPI,DEV1067
TXN1007804,ACC100576,ACC100312,401.98,2026-05-24 08:59:00,BANK_TRANSFER,DEV1151
TXN1007805,ACC100194,ACC100687,1607.81,2026-03-07 10:55:00,CARD,DEV1245
TXN1007806,ACC100853,ACC100828,1096.04,2026-04-15 13:29:00,UPI,DEV1121
TXN1007807,ACC100940,ACC100555,1168.13,2026-05-18 14:54:00,NEFT,DEV1174
TXN1007808,ACC100016,ACC100795,742.81,2026-01-09 19:53:00,UPI,DEV1188
TXN1007809,ACC100608,ACC100354,2118.45,2026-04-13 15:08:00,BANK_TRANSFER,DEV1096
TXN1007810,ACC100145,ACC100968,3866.36,2026-02-23 19:15:00,NEFT,DEV1096
TXN1007811,ACC100392,ACC100826,2187.99,2026-01-04 03:59:00,BANK_TRANSFER,DEV1145
TXN1007812,ACC100089,ACC100157,853.4,2026-06-13 15:41:00,UPI,DEV1212
TXN1007813,ACC100392,ACC100108,253.42,2026-05-24 11:10:00,IMPS,DEV1209
TXN1007814,ACC100035,ACC100722,102.26,2026-05-16 16:49:00,BANK_TRANSFER,DEV1021
TXN1007815,ACC100958,ACC100448,1014.51,2026-02-04 00:01:00,IMPS,DEV1014
TXN1007816,ACC100924,ACC100878,100.3,2026-02-27 21:38:00,IMPS,DEV1281
TXN1007817,ACC100962,ACC100562,863.36,2026-01-26 02:16:00,IMPS,DEV1005
TXN1007818,ACC100776,ACC100934,5902.6,2026-05-28 21:05:00,CARD,DEV1202
TXN1007819,ACC100872,ACC100488,274.74,2026-04-20 07:30:00,CARD,DEV1083
TXN1007820,ACC100966,ACC100017,234.32,2026-02-21 22:04:00,CARD,DEV1114
TXN1007821,ACC100302,ACC100792,2355.06,2026-03-06 17:10:00,IMPS,DEV1192
TXN1007822,ACC100370,ACC100430,37.83,2026-05-04 00:01:00,CARD,DEV1051
TXN1007823,ACC100593,ACC100644,1733.97,2026-06-28 00:05:00,NEFT,DEV1207
TXN1007824,ACC100675,ACC100877,6388.22,2026-03-25 16:44:00,NEFT,DEV1099
TXN1007825,ACC100603,ACC100417,384.91,2026-05-06 16:19:00,UPI,DEV1162
TXN1007826,ACC100266,ACC100400,313.22,2026-04-26 06:52:00,BANK_TRANSFER,DEV1124
TXN1007827,ACC100077,ACC100401,2226.15,2026-03-06 20:22:00,UPI,DEV1174
TXN1007828,ACC100277,ACC100435,269.11,2026-05-21 22:18:00,BANK_TRANSFER,DEV1253
TXN1007829,ACC100764,ACC100990,2901.5,2026-03-03 22:33:00,UPI,DEV1181
TXN1007830,ACC100529,ACC100991,296.73,2026-05-09 14:38:00,BANK_TRANSFER,DEV1063
TXN1007831,ACC100059,ACC100870,9155.25,2026-02-11 11:16:00,IMPS,DEV1048
TXN1007832,ACC100139,ACC100990,2427.86,2026-05-31 06:00:00,CARD,DEV1214
TXN1007833,ACC100130,ACC100323,1147.86,2026-03-11 16:54:00,BANK_TRANSFER,DEV1024
TXN1007834,ACC100702,ACC100033,8543.33,2026-05-25 11:11:00,BANK_TRANSFER,DEV1026
TXN1007835,ACC100313,ACC100014,3781.41,2026-01-24 10:01:00,CARD,DEV1062
TXN1007836,ACC100851,ACC100323,1706.74,2026-06-05 15:56:00,UPI,DEV1020
TXN1007837,ACC100026,ACC100072,117.23,2026-05-29 22:55:00,UPI,DEV1017
TXN1007838,ACC100461,ACC100214,472.58,2026-05-13 17:17:00,NEFT,DEV1131
TXN1007839,ACC100401,ACC100451,4033.91,2026-03-01 21:31:00,NEFT,DEV1254
TXN1007840,ACC100289,ACC100249,230.41,2026-04-13 19:32:00,IMPS,DEV1293
TXN1007841,ACC100651,ACC100992,437.52,2026-01-09 18:55:00,BANK_TRANSFER,DEV1141
TXN1007842,ACC100107,ACC100215,321.66,2026-01-28 19:36:00,BANK_TRANSFER,DEV1162
TXN1007843,ACC100969,ACC100589,1777.26,2026-04-07 16:59:00,UPI,DEV1268
TXN1007844,ACC100224,ACC100146,3485.39,2026-01-28 06:51:00,UPI,DEV1179
TXN1007845,ACC100300,ACC100128,3489.52,2026-06-19 18:29:00,NEFT,DEV1089
TXN1007846,ACC100367,ACC100645,394.1,2026-01-18 03:32:00,UPI,DEV1298
TXN1007847,ACC100671,ACC100042,1748.28,2026-02-20 12:03:00,BANK_TRANSFER,DEV1153
TXN1007848,ACC100880,ACC100765,372.46,2026-01-04 19:43:00,NEFT,DEV1085
TXN1007849,ACC100677,ACC100591,851.79,2026-03-14 02:09:00,IMPS,DEV1160
TXN1007850,ACC100578,ACC100459,2047.15,2026-06-09 21:19:00,BANK_TRANSFER,DEV1018
TXN1007851,ACC100746,ACC100699,3919.23,2026-02-28 04:45:00,IMPS,DEV1285
TXN1007852,ACC100555,ACC100726,83.16,2026-04-25 23:11:00,CARD,DEV1239
TXN1007853,ACC100398,ACC100873,1234.43,2026-04-21 01:14:00,CARD,DEV1084
TXN1007854,ACC100861,ACC100745,5935.77,2026-05-15 19:42:00,NEFT,DEV1036
TXN1007855,ACC100915,ACC100206,1449.05,2026-03-21 00:34:00,IMPS,DEV1288
TXN1007856,ACC100626,ACC100837,1210.92,2026-05-01 18:46:00,IMPS,DEV1273
TXN1007857,ACC100472,ACC100293,558.02,2026-03-16 22:50:00,IMPS,DEV1010
TXN1007858,ACC100540,ACC100102,5749.7,2026-05-11 06:42:00,CARD,DEV1122
TXN1007859,ACC100164,ACC100707,589.84,2026-05-26 22:40:00,IMPS,DEV1229
TXN1007860,ACC100722,ACC100008,972.45,2026-02-16 13:08:00,CARD,DEV1124
TXN1007861,ACC100522,ACC100170,623.75,2026-01-02 16:06:00,UPI,DEV1178
TXN1007862,ACC100955,ACC100316,1248.67,2026-05-24 02:43:00,BANK_TRANSFER,DEV1166
TXN1007863,ACC100120,ACC100227,6067.99,2026-02-27 03:35:00,UPI,DEV1240
TXN1007864,ACC100521,ACC100424,369.69,2026-01-15 11:38:00,CARD,DEV1229
TXN1007865,ACC100415,ACC100862,1255.22,2026-04-26 16:50:00,UPI,DEV1069
TXN1007866,ACC100721,ACC100801,1753.34,2026-06-20 19:04:00,BANK_TRANSFER,DEV1069
TXN1007867,ACC100781,ACC100034,413.72,2026-02-28 02:00:00,IMPS,DEV1271
TXN1007868,ACC100993,ACC100454,1021.66,2026-03-23 14:56:00,NEFT,DEV1017
TXN1007869,ACC100366,ACC100515,10113.31,2026-06-09 06:20:00,IMPS,DEV1006
TXN1007870,ACC100214,ACC100427,131.34,2026-01-04 12:54:00,CARD,DEV1250
TXN1007871,ACC100542,ACC100493,661.53,2026-01-29 20:17:00,IMPS,DEV1136
TXN1007872,ACC100777,ACC100611,1481.29,2026-05-01 22:36:00,IMPS,DEV1193
TXN1007873,ACC100331,ACC100349,698.45,2026-04-30 02:11:00,IMPS,DEV1207
TXN1007874,ACC100288,ACC100590,35013.78,2026-04-17 16:16:00,NEFT,DEV1186
TXN1007875,ACC100097,ACC100711,2118.43,2026-03-21 10:47:00,IMPS,DEV1231
TXN1007876,ACC100364,ACC100783,313.17,2026-02-15 12:07:00,CARD,DEV1153
TXN1007877,ACC100995,ACC100826,66.41,2026-03-18 23:08:00,BANK_TRANSFER,DEV1272
TXN1007878,ACC100149,ACC100876,1649.67,2026-03-24 04:45:00,CARD,DEV1293
TXN1007879,ACC100990,ACC100049,442.86,2026-01-29 17:46:00,NEFT,DEV1053
TXN1007880,ACC100780,ACC100947,5149.62,2026-01-27 03:49:00,NEFT,DEV1221
TXN1007881,ACC100487,ACC100914,788.52,2026-03-05 07:55:00,BANK_TRANSFER,DEV1176
TXN1007882,ACC100076,ACC100327,554.45,2026-04-28 14:36:00,NEFT,DEV1215
TXN1007883,ACC100506,ACC100037,543.32,2026-06-16 12:34:00,UPI,DEV1211
TXN1007884,ACC100768,ACC100886,3582.48,2026-05-17 00:18:00,BANK_TRANSFER,DEV1278
TXN1007885,ACC100207,ACC100516,1805.69,2026-02-23 02:18:00,BANK_TRANSFER,DEV1114
TXN1007886,ACC100265,ACC100444,9019.54,2026-03-24 23:58:00,UPI,DEV1090
TXN1007887,ACC100777,ACC100496,847.14,2026-03-23 17:22:00,CARD,DEV1026
TXN1007888,ACC100254,ACC100943,3086.32,2026-06-10 10:12:00,NEFT,DEV1192
TXN1007889,ACC100207,ACC100704,3150.29,2026-03-03 07:03:00,BANK_TRANSFER,DEV1295
TXN1007890,ACC100154,ACC100250,2461.62,2026-03-18 21:17:00,NEFT,DEV1070
TXN1007891,ACC100285,ACC100787,594.77,2026-03-24 15:25:00,UPI,DEV1173
TXN1007892,ACC100078,ACC100324,1935.44,2026-03-28 16:03:00,BANK_TRANSFER,DEV1068
TXN1007893,ACC100412,ACC100196,975.85,2026-05-18 18:33:00,UPI,DEV1103
TXN1007894,ACC100823,ACC100170,945.56,2026-03-10 23:06:00,IMPS,DEV1237
TXN1007895,ACC100090,ACC100386,416.98,2026-01-29 22:42:00,BANK_TRANSFER,DEV1199
TXN1007896,ACC100791,ACC100164,86.11,2026-06-26 17:27:00,CARD,DEV1296
TXN1007897,ACC100957,ACC100473,4905.2,2026-03-06 16:25:00,CARD,DEV1092
TXN1007898,ACC100975,ACC100913,1840.64,2026-02-25 21:35:00,CARD,DEV1012
TXN1007899,ACC100214,ACC100700,218.8,2026-05-23 11:45:00,NEFT,DEV1240
TXN1007900,ACC100573,ACC100775,2594.77,2026-04-24 23:43:00,IMPS,DEV1211
TXN1007901,ACC100539,ACC100098,5022.9,2026-05-27 06:27:00,UPI,DEV1079
TXN1007902,ACC100183,ACC100741,2788.34,2026-05-27 09:34:00,UPI,DEV1089
TXN1007903,ACC100955,ACC100985,376.17,2026-06-29 07:36:00,IMPS,DEV1261
TXN1007904,ACC100771,ACC100713,455.6,2026-01-01 13:22:00,IMPS,DEV1178
TXN1007905,ACC100246,ACC100701,568.24,2026-05-29 08:33:00,UPI,DEV1256
TXN1007906,ACC100369,ACC100281,3081.9,2026-03-29 12:33:00,NEFT,DEV1032
TXN1007907,ACC100863,ACC100552,1948.38,2026-06-06 05:36:00,NEFT,DEV1275
TXN1007908,ACC100919,ACC100542,31205.51,2026-03-03 02:55:00,NEFT,DEV1001
TXN1007909,ACC100052,ACC100911,153.08,2026-03-01 11:50:00,CARD,DEV1115
TXN1007910,ACC100028,ACC100207,1029.56,2026-02-10 17:14:00,IMPS,DEV1220
TXN1007911,ACC100486,ACC100195,108.49,2026-03-25 22:47:00,NEFT,DEV1004
TXN1007912,ACC100315,ACC100457,2243.92,2026-05-29 18:39:00,CARD,DEV1184
TXN1007913,ACC100453,ACC100102,3945.27,2026-04-20 17:11:00,BANK_TRANSFER,DEV1223
TXN1007914,ACC100669,ACC100142,6188.99,2026-01-24 06:38:00,IMPS,DEV1187
TXN1007915,ACC100061,ACC100537,1375.02,2026-04-17 05:53:00,BANK_TRANSFER,DEV1208
TXN1007916,ACC100928,ACC100549,110.39,2026-03-22 13:10:00,NEFT,DEV1107
TXN1007917,ACC100305,ACC100448,1032.59,2026-04-09 01:43:00,BANK_TRANSFER,DEV1275
TXN1007918,ACC100179,ACC100215,1852.23,2026-01-06 19:40:00,IMPS,DEV1185
TXN1007919,ACC100557,ACC100449,328.27,2026-02-15 17:46:00,BANK_TRANSFER,DEV1148
TXN1007920,ACC100404,ACC100478,797.93,2026-06-20 07:17:00,CARD,DEV1107
TXN1007921,ACC100079,ACC100406,236.88,2026-02-21 08:19:00,UPI,DEV1283
TXN1007922,ACC100300,ACC100396,525.71,2026-01-11 03:31:00,CARD,DEV1080
TXN1007923,ACC100762,ACC100403,3277.91,2026-02-08 17:32:00,UPI,DEV1120
TXN1007924,ACC100967,ACC100212,2480.45,2026-06-29 13:49:00,NEFT,DEV1025
TXN1007925,ACC100527,ACC100845,205.56,2026-03-14 22:47:00,CARD,DEV1144
TXN1007926,ACC100584,ACC100082,470.6,2026-06-11 03:04:00,CARD,DEV1122
TXN1007927,ACC100260,ACC100873,1174.4,2026-06-16 07:35:00,UPI,DEV1117
TXN1007928,ACC100965,ACC100097,1439.18,2026-01-16 23:32:00,UPI,DEV1198
TXN1007929,ACC100421,ACC100240,494.98,2026-04-07 14:43:00,IMPS,DEV1073
TXN1007930,ACC100536,ACC100280,1942.53,2026-04-03 10:51:00,NEFT,DEV1037
TXN1007931,ACC100297,ACC100768,1051.17,2026-01-01 18:12:00,NEFT,DEV1232
TXN1007932,ACC100630,ACC100935,49.8,2026-04-07 05:11:00,IMPS,DEV1294
TXN1007933,ACC100360,ACC100077,552.25,2026-01-27 21:38:00,UPI,DEV1261
TXN1007934,ACC100319,ACC100539,533.64,2026-04-20 02:43:00,UPI,DEV1195
TXN1007935,ACC100748,ACC100792,2474.83,2026-04-17 01:29:00,UPI,DEV1093
TXN1007936,ACC100887,ACC100398,2528.22,2026-01-02 10:06:00,CARD,DEV1009
TXN1007937,ACC100652,ACC100106,147.45,2026-04-24 08:56:00,BANK_TRANSFER,DEV1171
TXN1007938,ACC100204,ACC100523,1855.98,2026-06-12 21:18:00,UPI,DEV1194
TXN1007939,ACC100912,ACC100840,1003.49,2026-02-04 10:39:00,NEFT,DEV1037
TXN1007940,ACC100987,ACC100024,1276.29,2026-04-17 13:16:00,CARD,DEV1279
TXN1007941,ACC100557,ACC100294,525.0,2026-03-23 16:03:00,IMPS,DEV1075
TXN1007942,ACC100930,ACC100077,1018.21,2026-04-21 11:55:00,UPI,DEV1090
TXN1007943,ACC100933,ACC100699,4360.72,2026-03-12 05:13:00,IMPS,DEV1268
TXN1007944,ACC100585,ACC100199,1254.66,2026-03-30 09:04:00,NEFT,DEV1007
TXN1007945,ACC100471,ACC100078,1042.2,2026-01-18 21:55:00,UPI,DEV1237
TXN1007946,ACC100774,ACC100175,617.05,2026-06-07 17:36:00,NEFT,DEV1012
TXN1007947,ACC100172,ACC100249,3876.57,2026-06-19 22:29:00,UPI,DEV1177
TXN1007948,ACC100654,ACC100952,235.82,2026-01-08 14:31:00,CARD,DEV1227
TXN1007949,ACC100096,ACC100258,418.9,2026-05-19 11:35:00,IMPS,DEV1113
TXN1007950,ACC100672,ACC100203,220.11,2026-02-01 17:03:00,UPI,DEV1130
TXN1007951,ACC100466,ACC100588,1395.24,2026-03-23 12:10:00,NEFT,DEV1033
TXN1007952,ACC100174,ACC100576,4517.42,2026-05-22 23:43:00,IMPS,DEV1149
TXN1007953,ACC100771,ACC100776,739.11,2026-05-29 06:04:00,IMPS,DEV1002
TXN1007954,ACC100840,ACC100801,303.9,2026-02-16 17:19:00,BANK_TRANSFER,DEV1036
TXN1007955,ACC100365,ACC100805,7814.5,2026-06-17 06:10:00,UPI,DEV1260
TXN1007956,ACC100600,ACC100880,1884.73,2026-06-24 12:05:00,IMPS,DEV1056
TXN1007957,ACC100865,ACC100451,1530.01,2026-04-11 18:41:00,UPI,DEV1061
TXN1007958,ACC100995,ACC100834,872.86,2026-02-10 14:14:00,BANK_TRANSFER,DEV1220
TXN1007959,ACC100170,ACC100342,2447.49,2026-01-12 11:10:00,UPI,DEV1244
TXN1007960,ACC100754,ACC100233,1501.51,2026-02-04 09:30:00,BANK_TRANSFER,DEV1032
TXN1007961,ACC100237,ACC100908,615.53,2026-06-03 10:04:00,IMPS,DEV1027
TXN1007962,ACC100252,ACC100837,752.53,2026-06-26 05:45:00,NEFT,DEV1023
TXN1007963,ACC100759,ACC100773,322.51,2026-02-13 16:36:00,NEFT,DEV1203
TXN1007964,ACC100833,ACC100155,277.69,2026-03-03 19:09:00,IMPS,DEV1258
TXN1007965,ACC100983,ACC100288,768.17,2026-03-17 01:36:00,IMPS,DEV1246
TXN1007966,ACC100657,ACC100402,4381.11,2026-04-01 08:46:00,IMPS,DEV1299
TXN1007967,ACC100606,ACC100272,317.03,2026-02-09 19:11:00,NEFT,DEV1268
TXN1007968,ACC100019,ACC100195,2991.84,2026-02-27 00:53:00,BANK_TRANSFER,DEV1210
TXN1007969,ACC100655,ACC100260,420.43,2026-01-25 09:48:00,BANK_TRANSFER,DEV1210
TXN1007970,ACC100671,ACC100251,128.52,2026-02-02 20:09:00,UPI,DEV1263
TXN1007971,ACC100326,ACC100831,2113.12,2026-01-06 11:21:00,UPI,DEV1139
TXN1007972,ACC100959,ACC100687,7742.82,2026-05-11 16:54:00,UPI,DEV1171
TXN1007973,ACC100598,ACC100028,392.73,2026-03-22 04:01:00,BANK_TRANSFER,DEV1064
TXN1007974,ACC100933,ACC100216,166.69,2026-04-30 16:39:00,IMPS,DEV1053
TXN1007975,ACC100060,ACC100629,1892.96,2026-01-14 16:29:00,NEFT,DEV1147
TXN1007976,ACC100263,ACC100481,362.2,2026-05-27 23:34:00,IMPS,DEV1290
TXN1007977,ACC100109,ACC100708,2088.03,2026-01-19 16:05:00,UPI,DEV1248
